COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
2,0,4219.999897,4204.615282,4187.692205,4207.179384,4217.435794,4215.897333,4203.589641,4203.589641,4200.512718,4221.025538,4230.256307,4206.666564,4203.07682,4199.487077,872,2042,2049,0,0,2456,663,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
3,0,4208.717846,4201.538359,4186.153744,4201.025538,4209.230666,4205.128102,4201.025538,4203.589641,4198.974256,4217.948615,4232.307589,4202.051179,4206.666564,4196.922974,426,2042,2049,0,0,2456,663,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
4,0,4207.179384,4196.410154,4181.538359,4193.846051,4201.025538,4200.512718,4201.025538,4195.897333,4192.82041,4207.179384,4233.33323,4195.897333,4205.128102,4189.230667,801,2041,2045,0,0,2456,706,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
5,0,4199.999897,4195.897333,4183.076821,4189.230667,4201.538359,4200.512718,4201.538359,4188.205026,4194.871692,4198.974256,4229.230666,4189.743487,4190.256308,4189.743487,785,2041,2047,0,0,2456,706,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
6,0,4192.82041,4196.922974,4186.666564,4191.281949,4200.512718,4197.948615,4195.897333,4184.615282,4194.358872,4193.333231,4226.153743,4190.769128,4189.230667,4194.358872,654,2041,2047,0,0,2456,706,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
7,0,4205.640923,4197.435795,4187.179385,4198.461436,4199.487077,4196.922974,4193.333231,4188.717846,4186.153744,4190.769128,4228.205025,4201.025538,4207.692205,4194.358872,596,2043,2045,0,0,2456,706,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
8,0,4218.461435,4198.974256,4192.82041,4206.153743,4208.205025,4203.07682,4199.487077,4197.948615,4189.230667,4201.025538,4233.84605,4211.794769,4226.153743,4197.435795,115,2043,2046,0,0,2456,706,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
9,0,4223.07682,4205.128102,4199.487077,4211.281948,4216.410153,4212.307589,4203.07682,4202.051179,4201.025538,4213.33323,4235.897332,4210.769128,4228.205025,4203.07682,833,2044,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
10,0,4227.179384,4212.307589,4201.025538,4218.974256,4219.487076,4217.435794,4201.538359,4201.025538,4200.512718,4214.871692,4234.358871,4209.230666,4225.640922,4202.564,879,2043,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,3,4,4
11,0,4223.07682,4216.410153,4198.461436,4226.666563,4223.07682,4216.410153,4202.564,4204.615282,4195.897333,4215.897333,4239.487076,4213.846051,4238.461435,4200.512718,251,2043,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
12,0,4216.410153,4214.358871,4196.410154,4227.692204,4223.07682,4216.922974,4204.102461,4214.871692,4201.025538,4225.640922,4249.743486,4216.410153,4251.794768,4202.051179,236,2044,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
13,0,4223.58964,4213.33323,4197.435795,4226.666563,4219.487076,4219.487076,4207.692205,4220.512717,4203.07682,4235.384512,4252.820409,4215.897333,4246.666563,4202.051179,666,2043,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
14,0,4230.769127,4216.922974,4202.564,4226.153743,4217.948615,4217.435794,4209.743487,4220.512717,4200.512718,4236.410153,4250.256306,4215.897333,4243.58964,4203.589641,879,2043,2044,0,0,2456,749,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
15,0,4217.435794,4214.358871,4199.487077,4219.487076,4217.435794,4214.871692,4206.153743,4218.461435,4199.999897,4227.179384,4250.256306,4209.230666,4246.666563,4204.102461,251,2044,2045,0,0,2456,791,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
16,0,4198.974256,4203.589641,4187.692205,4209.743487,4214.358871,4215.384512,4207.692205,4211.794769,4199.999897,4215.384512,4248.717845,4198.461436,4233.84605,4198.974256,0,2043,2045,0,0,2456,791,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
17,0,4199.487077,4199.487077,4189.230667,4209.230666,4213.846051,4214.358871,4216.410153,4204.615282,4200.512718,4205.128102,4245.640922,4199.487077,4217.435794,4198.461436,0,2042,2045,0,0,2456,791,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
18,0,4213.846051,4208.717846,4199.999897,4218.974256,4214.871692,4213.33323,4217.435794,4202.051179,4198.974256,4201.538359,4246.153742,4205.640923,4221.538358,4202.564,0,2043,2047,0,0,2456,791,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
19,0,4217.435794,4215.897333,4202.051179,4224.102461,4215.897333,4213.846051,4210.769128,4198.974256,4197.948615,4206.666564,4247.179383,4206.153743,4230.256307,4201.025538,0,2043,2047,0,0,2456,791,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
20,0,4212.82041,4212.82041,4196.922974,4222.563999,4216.410153,4212.82041,4203.589641,4203.07682,4199.487077,4215.897333,4248.205024,4211.281948,4235.384512,4205.128102,0,2043,2046,0,0,2456,832,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
21,0,4223.58964,4213.846051,4199.487077,4224.102461,4214.871692,4213.33323,4204.615282,4214.871692,4201.025538,4227.692204,4250.256306,4224.102461,4246.153742,4215.384512,0,2043,2044,0,0,2456,832,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
22,0,4236.410153,4215.384512,4203.589641,4226.666563,4215.384512,4216.410153,4211.281948,4220.512717,4201.025538,4233.33323,4250.769127,4224.615281,4249.743486,4210.256307,0,2044,2045,0,0,2456,832,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
23,0,4218.461435,4206.153743,4198.974256,4215.897333,4215.384512,4217.435794,4209.230666,4214.871692,4199.999897,4223.07682,4246.153742,4205.640923,4233.33323,4197.948615,0,2044,2046,0,0,2456,832,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
24,0,4194.871692,4199.487077,4194.358872,4206.153743,4211.794769,4214.358871,4202.564,4208.717846,4199.487077,4212.82041,4241.538358,4194.871692,4222.051179,4198.974256,0,2043,2047,0,0,2456,832,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
25,0,4206.153743,4205.640923,4197.435795,4213.33323,4212.82041,4213.33323,4206.666564,4214.358871,4200.512718,4222.563999,4245.640922,4211.281948,4233.84605,4204.102461,0,2044,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
26,0,4222.051179,4207.179384,4204.615282,4219.999897,4213.33323,4213.33323,4209.743487,4218.461435,4199.999897,4227.179384,4244.615281,4219.999897,4235.384512,4201.025538,0,2042,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
27,0,4202.051179,4200.512718,4199.999897,4211.794769,4204.615282,4206.153743,4204.102461,4204.615282,4197.435795,4208.717846,4233.84605,4202.051179,4215.897333,4198.974256,0,2042,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
28,0,4182.05118,4196.922974,4187.692205,4199.487077,4197.435795,4196.922974,4200.512718,4190.256308,4196.922974,4194.871692,4230.256307,4190.769128,4200.512718,4198.974256,0,2043,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
29,0,4190.769128,4197.948615,4184.102462,4198.974256,4197.948615,4195.384513,4202.051179,4193.333231,4198.974256,4196.410154,4232.307589,4196.922974,4201.025538,4198.974256,0,2044,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
30,0,4204.102461,4198.461436,4191.281949,4210.769128,4201.538359,4200.512718,4201.538359,4202.051179,4199.999897,4200.512718,4232.307589,4200.512718,4209.743487,4198.974256,0,2043,2046,0,0,2456,876,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
31,0,4209.230666,4202.564,4200.512718,4217.948615,4203.589641,4201.538359,4200.512718,4204.102461,4199.999897,4205.128102,4238.461435,4204.102461,4223.58964,4200.512718,0,2042,2047,0,0,2456,919,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
32,0,4216.922974,4207.179384,4203.589641,4217.948615,4202.051179,4198.974256,4200.512718,4206.666564,4201.025538,4214.358871,4247.179383,4214.358871,4233.33323,4205.640923,0,2041,2047,0,0,2456,919,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
33,0,4223.58964,4207.179384,4202.564,4221.538358,4202.051179,4199.487077,4199.487077,4212.307589,4202.051179,4228.205025,4247.692204,4219.999897,4236.410153,4207.692205,0,2041,2046,0,0,2456,919,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
34,0,4213.846051,4203.07682,4201.025538,4218.461435,4203.589641,4201.538359,4199.487077,4216.922974,4201.538359,4232.307589,4247.692204,4214.871692,4238.974255,4204.102461,0,2043,2047,0,0,2456,919,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
35,0,4196.410154,4198.461436,4196.410154,4207.692205,4201.538359,4199.999897,4201.538359,4217.435794,4202.051179,4223.58964,4246.153742,4204.615282,4230.256307,4202.564,0,2043,2046,0,0,2456,919,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
36,0,4196.922974,4198.461436,4188.717846,4206.153743,4198.974256,4198.461436,4203.589641,4209.230666,4199.999897,4215.384512,4235.384512,4199.487077,4214.358871,4203.07682,0,2043,2046,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
37,0,4205.640923,4199.999897,4185.128103,4206.666564,4200.512718,4201.538359,4202.564,4195.384513,4197.948615,4211.281948,4231.281948,4198.974256,4207.179384,4196.410154,0,2042,2048,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
38,0,4193.846051,4196.410154,4185.128103,4199.487077,4201.538359,4204.615282,4201.538359,4188.205026,4200.512718,4203.07682,4235.384512,4190.769128,4203.589641,4193.333231,0,2043,2048,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
39,0,4176.922975,4187.692205,4182.05118,4195.897333,4201.025538,4204.615282,4200.512718,4183.076821,4195.384513,4189.743487,4231.281948,4181.025539,4190.256308,4193.333231,0,2042,2046,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
40,0,4181.538359,4186.666564,4180.512718,4198.974256,4198.974256,4201.538359,4199.487077,4183.076821,4189.230667,4189.743487,4227.692204,4180.512718,4185.640923,4187.179385,0,2042,2044,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
41,0,4188.717846,4193.846051,4182.05118,4200.512718,4197.948615,4196.410154,4196.410154,4190.256308,4195.384513,4197.435795,4230.769127,4182.564,4196.922974,4186.666564,0,2044,2044,0,0,2456,962,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
42,0,4191.794769,4200.512718,4182.564,4206.666564,4205.128102,4198.461436,4194.358872,4197.948615,4202.564,4205.128102,4232.307589,4188.205026,4211.794769,4196.922974,0,2044,2045,0,0,2457,4,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
43,0,4209.743487,4203.07682,4185.640923,4218.461435,4211.794769,4204.102461,4192.30759,4206.153743,4199.999897,4220.512717,4237.948614,4203.589641,4227.692204,4203.07682,0,2044,2045,0,0,2457,4,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
44,0,4223.58964,4201.538359,4190.769128,4221.538358,4205.640923,4197.948615,4187.179385,4214.871692,4198.974256,4234.871691,4248.717845,4210.769128,4238.461435,4201.025538,0,2044,2047,0,0,2457,4,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
45,0,4208.717846,4199.999897,4188.205026,4212.82041,4198.461436,4190.769128,4189.743487,4210.769128,4201.538359,4230.769127,4245.640922,4203.07682,4236.410153,4201.538359,0,2044,2047,0,0,2457,4,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
46,0,4193.846051,4198.461436,4184.102462,4203.07682,4201.538359,4196.410154,4198.974256,4201.025538,4200.512718,4211.794769,4232.820409,4195.897333,4221.538358,4202.564,0,2043,2046,0,0,2457,4,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
47,0,4203.589641,4193.846051,4184.102462,4202.051179,4205.128102,4202.564,4204.102461,4195.897333,4198.974256,4203.589641,4231.281948,4196.922974,4214.358871,4199.999897,0,2044,2047,0,0,2457,45,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
48,0,4201.538359,4187.692205,4184.102462,4202.051179,4202.051179,4199.999897,4202.051179,4188.205026,4199.487077,4199.999897,4236.410153,4198.461436,4214.871692,4197.948615,0,2043,2045,0,0,2457,45,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
49,0,4189.743487,4186.153744,4183.589641,4198.461436,4201.025538,4198.974256,4201.538359,4184.615282,4198.974256,4195.897333,4234.358871,4196.410154,4211.794769,4197.435795,0,2045,2047,0,0,2457,45,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
50,0,4206.153743,4191.794769,4185.640923,4203.589641,4208.205025,4202.051179,4201.538359,4197.435795,4199.487077,4204.615282,4235.897332,4199.999897,4216.410153,4198.974256,0,2044,2046,0,0,2457,45,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
51,0,4221.538358,4199.487077,4186.153744,4215.384512,4215.384512,4204.615282,4202.051179,4204.102461,4199.487077,4215.897333,4239.999896,4204.615282,4236.410153,4201.538359,0,2042,2045,0,0,2457,45,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
52,0,4209.743487,4199.487077,4184.615282,4216.922974,4216.922974,4208.717846,4207.179384,4197.948615,4199.487077,4224.102461,4237.435794,4201.538359,4250.256306,4202.051179,0,2043,2046,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
53,0,4205.128102,4197.435795,4184.615282,4214.871692,4215.384512,4214.358871,4207.692205,4202.051179,4199.487077,4231.281948,4238.461435,4205.640923,4246.666563,4203.07682,0,2044,2046,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
54,0,4216.410153,4201.538359,4185.640923,4217.948615,4217.435794,4215.384512,4201.025538,4213.846051,4199.487077,4232.820409,4245.640922,4215.384512,4245.640922,4205.128102,0,2044,2045,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
55,0,4217.948615,4200.512718,4185.640923,4216.922974,4215.897333,4213.33323,4202.051179,4212.82041,4199.487077,4230.769127,4246.666563,4211.281948,4246.153742,4205.640923,0,2043,2047,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
56,0,4211.281948,4188.717846,4184.102462,4206.153743,4204.615282,4207.692205,4208.205025,4201.538359,4199.487077,4227.692204,4237.948614,4198.461436,4234.871691,4204.102461,0,2043,2046,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
57,0,4206.666564,4183.076821,4182.564,4202.564,4201.025538,4200.512718,4207.179384,4199.487077,4199.487077,4218.974256,4230.769127,4197.948615,4228.717845,4199.487077,0,2042,2046,0,0,2457,88,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
58,0,4211.794769,4191.281949,4186.153744,4214.358871,4210.769128,4204.102461,4204.615282,4206.666564,4199.487077,4219.487076,4238.461435,4211.281948,4243.58964,4202.564,0,2042,2047,0,0,2457,130,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
59,0,4227.179384,4201.538359,4192.30759,4223.07682,4219.999897,4216.922974,4210.769128,4205.128102,4199.487077,4231.281948,4247.692204,4219.487076,4254.35887,4210.256307,0,2041,2047,0,0,2457,130,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
60,0,4228.717845,4198.461436,4191.281949,4219.487076,4214.358871,4215.897333,4209.743487,4200.512718,4199.487077,4227.692204,4241.025537,4213.33323,4243.076819,4207.692205,0,2040,2046,0,0,2457,130,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
61,0,4211.281948,4187.692205,4185.128103,4213.33323,4205.128102,4205.128102,4204.102461,4199.487077,4199.487077,4212.82041,4234.871691,4207.179384,4234.358871,4204.102461,0,2041,2046,0,0,2457,130,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
62,0,4211.794769,4185.640923,4183.589641,4214.358871,4206.666564,4208.717846,4211.281948,4199.487077,4199.487077,4214.358871,4244.10246,4212.82041,4242.051178,4208.717846,0,2042,2047,0,0,2457,130,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
63,0,4228.717845,4190.769128,4185.640923,4218.974256,4213.846051,4216.922974,4219.999897,4207.179384,4199.487077,4226.153743,4248.717845,4218.461435,4247.692204,4209.230666,0,2045,2047,0,0,2457,171,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
64,0,4223.07682,4191.281949,4186.153744,4218.974256,4216.922974,4215.897333,4216.922974,4216.922974,4199.487077,4231.794768,4244.615281,4215.384512,4246.666563,4202.051179,357,2044,2046,0,0,2457,171,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
65,0,4203.589641,4186.153744,4183.076821,4214.871692,4216.410153,4214.871692,4214.358871,4217.435794,4199.487077,4233.84605,4243.58964,4211.281948,4244.615281,4202.051179,851,2044,2046,0,0,2457,171,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
66,0,4212.307589,4186.666564,4181.538359,4217.435794,4218.461435,4218.461435,4213.846051,4213.846051,4199.487077,4235.384512,4245.128101,4209.743487,4244.615281,4205.128102,872,2045,2046,0,0,2457,171,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
67,0,4228.717845,4192.82041,4184.102462,4220.512717,4220.512717,4218.461435,4212.82041,4214.358871,4199.487077,4233.33323,4245.128101,4214.358871,4246.153742,4203.07682,426,2042,2046,0,0,2457,171,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
68,0,4222.563999,4192.30759,4184.615282,4219.999897,4220.512717,4217.435794,4214.358871,4213.846051,4199.487077,4231.794768,4246.153742,4218.461435,4247.179383,4201.538359,801,2041,2047,0,0,2457,213,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
69,0,4221.025538,4187.179385,4182.05118,4222.563999,4218.974256,4218.974256,4213.33323,4214.358871,4199.487077,4233.84605,4247.179383,4218.974256,4243.076819,4207.692205,785,2042,2046,0,0,2457,213,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
70,0,4231.281948,4186.666564,4185.640923,4224.615281,4216.410153,4214.358871,4206.666564,4213.846051,4199.487077,4230.256307,4243.58964,4219.487076,4238.461435,4215.384512,654,2042,2048,0,0,2457,213,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
71,0,4221.538358,4188.205026,4184.102462,4219.487076,4212.307589,4209.230666,4202.051179,4205.640923,4199.487077,4218.461435,4235.897332,4213.33323,4228.717845,4210.769128,595,2043,2047,0,0,2457,213,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
72,0,4204.615282,4185.128103,4176.410154,4212.82041,4210.769128,4208.717846,4201.025538,4195.384513,4199.487077,4211.281948,4229.743486,4201.025538,4216.410153,4198.461436,115,2043,2048,0,0,2457,213,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
73,0,4214.358871,4182.564,4176.410154,4212.307589,4215.897333,4215.897333,4209.230666,4198.974256,4199.487077,4213.33323,4232.307589,4202.051179,4218.974256,4201.025538,833,2044,2047,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
74,0,4235.897332,4185.640923,4183.589641,4217.948615,4220.512717,4225.640922,4219.999897,4211.794769,4199.487077,4224.102461,4241.025537,4215.897333,4231.794768,4210.769128,873,2043,2047,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
75,0,4233.84605,4189.743487,4185.640923,4223.07682,4218.974256,4225.128102,4214.871692,4210.769128,4199.487077,4229.230666,4247.179383,4217.435794,4236.410153,4209.230666,249,2043,2046,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
76,0,4214.871692,4187.179385,4176.922975,4218.974256,4214.871692,4215.384512,4201.538359,4202.564,4199.487077,4222.563999,4245.128101,4206.666564,4230.769127,4202.051179,236,2045,2045,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
77,0,4212.82041,4183.589641,4173.333231,4212.82041,4215.897333,4212.82041,4205.128102,4206.666564,4199.487077,4219.999897,4241.538358,4201.538359,4226.153743,4202.564,666,2045,2045,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
78,0,4222.051179,4187.179385,4179.999898,4216.410153,4217.948615,4218.461435,4215.384512,4210.769128,4199.487077,4225.640922,4240.512717,4203.589641,4229.743486,4204.102461,873,2044,2045,0,0,2457,256,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
79,0,4221.025538,4190.256308,4183.589641,4219.487076,4216.410153,4215.897333,4215.384512,4203.589641,4199.487077,4218.974256,4235.897332,4206.153743,4231.281948,4202.564,249,2043,2043,0,0,2457,297,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
80,0,4216.922974,4187.179385,4177.435795,4214.358871,4214.358871,4212.82041,4214.358871,4197.948615,4199.487077,4206.153743,4233.84605,4207.179384,4223.58964,4201.538359,236,2043,2044,0,0,2457,297,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
81,0,4223.07682,4186.153744,4173.333231,4213.846051,4214.871692,4216.410153,4211.794769,4203.07682,4199.487077,4210.769128,4235.384512,4207.179384,4219.487076,4201.538359,666,2043,2047,0,0,2457,297,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
82,0,4218.974256,4188.205026,4172.820411,4213.846051,4210.769128,4211.794769,4208.205025,4198.461436,4199.487077,4213.33323,4233.33323,4203.589641,4216.410153,4199.487077,873,2043,2045,0,0,2457,297,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
83,0,4203.07682,4184.615282,4168.205026,4202.051179,4205.640923,4204.615282,4208.717846,4188.205026,4199.487077,4202.564,4233.33323,4192.30759,4204.102461,4201.538359,249,2044,2046,0,0,2457,297,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
84,0,4201.025538,4183.076821,4167.692206,4198.974256,4210.769128,4205.640923,4207.179384,4192.82041,4199.487077,4201.025538,4233.84605,4188.205026,4202.564,4201.538359,236,2042,2044,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
85,0,4215.384512,4192.82041,4170.256308,4215.897333,4215.897333,4210.256307,4202.564,4201.025538,4198.974256,4215.384512,4232.307589,4195.384513,4221.538358,4201.025538,666,2042,2043,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
86,0,4233.33323,4201.025538,4171.281949,4224.102461,4215.897333,4212.307589,4208.205025,4209.230666,4199.487077,4229.230666,4238.461435,4207.692205,4236.410153,4208.717846,873,2045,2045,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
87,0,4230.769127,4198.974256,4172.820411,4216.410153,4214.871692,4214.871692,4218.461435,4213.846051,4199.487077,4227.692204,4244.10246,4212.307589,4232.820409,4212.307589,249,2044,2045,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
88,0,4216.410153,4197.435795,4170.769129,4216.410153,4215.897333,4218.461435,4218.461435,4209.230666,4198.461436,4219.999897,4238.974255,4206.666564,4222.563999,4206.153743,236,2043,2043,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
89,0,4223.58964,4199.487077,4169.230667,4219.999897,4222.563999,4220.512717,4216.410153,4207.692205,4201.025538,4217.435794,4235.384512,4205.640923,4215.384512,4203.07682,666,2042,2045,0,0,2457,342,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
90,0,4233.84605,4201.025538,4170.769129,4218.461435,4225.640922,4218.461435,4216.410153,4211.794769,4204.615282,4218.461435,4235.384512,4210.256307,4215.897333,4203.07682,873,2043,2046,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
91,0,4225.640922,4204.102461,4173.333231,4221.538358,4224.102461,4217.435794,4215.897333,4212.307589,4203.589641,4224.102461,4235.897332,4209.230666,4224.102461,4207.692205,249,2042,2046,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
92,0,4228.205025,4205.640923,4171.79477,4230.256307,4229.230666,4223.58964,4217.435794,4212.82041,4203.07682,4233.33323,4239.999896,4202.051179,4231.281948,4214.358871,236,2043,2047,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
93,0,4243.076819,4203.589641,4167.692206,4231.794768,4231.794768,4224.615281,4216.410153,4215.384512,4204.102461,4231.281948,4241.025537,4197.948615,4229.743486,4210.769128,666,2042,2048,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
94,0,4234.871691,4203.07682,4167.179385,4222.563999,4223.58964,4216.922974,4213.33323,4205.128102,4202.051179,4216.410153,4235.897332,4192.30759,4221.025538,4199.999897,873,2044,2049,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
95,0,4212.307589,4202.564,4168.717847,4214.358871,4215.897333,4216.922974,4215.897333,4198.461436,4199.999897,4212.307589,4231.794768,4182.564,4216.922974,4199.999897,249,2044,2048,0,0,2457,386,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
96,0,4211.794769,4199.487077,4166.666565,4215.384512,4218.461435,4227.692204,4221.538358,4210.256307,4201.538359,4224.615281,4234.358871,4184.102462,4225.128102,4203.07682,236,2044,2046,0,0,2457,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
97,0,4227.179384,4205.640923,4168.205026,4224.102461,4228.205025,4234.871691,4222.563999,4222.051179,4203.589641,4239.487076,4242.051178,4193.333231,4240.512717,4205.640923,666,2045,2046,0,0,2457,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
98,0,4234.871691,4216.410153,4174.358872,4235.384512,4235.897332,4233.33323,4224.102461,4229.743486,4206.666564,4249.230665,4249.743486,4202.564,4250.769127,4213.33323,873,2045,2046,0,0,2457,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
99,0,4230.256307,4213.846051,4175.384513,4235.384512,4234.358871,4232.307589,4229.743486,4234.871691,4207.692205,4251.281947,4248.205024,4203.589641,4251.281947,4217.435794,249,2043,2045,0,0,2457,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
100,0,4228.717845,4207.179384,4172.30759,4230.769127,4234.358871,4234.871691,4233.84605,4230.256307,4203.589641,4246.153742,4245.128101,4200.512718,4250.769127,4215.384512,236,2042,2046,0,0,2457,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
101,0,4233.84605,4211.794769,4171.281949,4230.769127,4236.922973,4233.84605,4228.205025,4221.025538,4203.07682,4237.948614,4246.153742,4200.512718,4249.230665,4214.871692,666,2043,2045,0,0,2457,470,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
102,0,4229.230666,4214.358871,4169.743488,4231.794768,4233.33323,4228.205025,4219.999897,4222.051179,4205.640923,4231.794768,4245.128101,4202.051179,4244.615281,4213.846051,873,2044,2047,0,0,2457,470,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
