COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
60,0,4202.051179,4202.564,4194.871692,4199.999897,4199.999897,4209.743487,4209.230666,4212.82041,4213.846051,4218.974256,4236.410153,4197.435795,4199.487077,4199.487077,0,2041,2047,0,0,2435,791,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
61,0,4196.410154,4202.564,4195.384513,4204.615282,4196.410154,4199.487077,4206.666564,4208.717846,4213.846051,4217.948615,4233.84605,4201.538359,4194.871692,4200.512718,0,2042,2047,0,0,2435,791,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
62,0,4203.07682,4201.538359,4192.30759,4201.538359,4190.256308,4199.487077,4209.230666,4205.640923,4211.281948,4215.897333,4232.820409,4198.461436,4187.179385,4201.025538,0,2042,2045,0,0,2435,791,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
63,0,4214.358871,4202.564,4187.692205,4198.974256,4190.256308,4203.589641,4211.794769,4203.589641,4213.33323,4209.230666,4234.358871,4197.435795,4185.640923,4201.538359,0,2044,2045,0,0,2435,791,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
64,0,4212.307589,4204.102461,4187.179385,4202.051179,4191.794769,4198.461436,4211.794769,4199.999897,4216.410153,4205.128102,4234.358871,4201.025538,4184.102462,4201.025538,349,2046,2045,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
65,0,4198.461436,4201.538359,4192.82041,4199.487077,4190.769128,4197.435795,4213.33323,4196.922974,4211.281948,4207.179384,4233.84605,4197.435795,4183.589641,4200.512718,846,2044,2045,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
66,0,4198.461436,4201.025538,4197.435795,4195.384513,4189.743487,4202.051179,4213.33323,4197.435795,4208.717846,4204.615282,4234.358871,4193.846051,4184.615282,4201.025538,874,2044,2045,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
67,0,4208.717846,4203.07682,4190.769128,4194.871692,4189.230667,4200.512718,4212.82041,4197.435795,4209.230666,4199.487077,4232.820409,4193.333231,4179.487077,4201.025538,417,2045,2045,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
68,0,4202.051179,4201.025538,4183.076821,4191.794769,4186.153744,4199.999897,4216.410153,4199.999897,4207.179384,4204.615282,4230.256307,4189.230667,4175.897334,4201.025538,791,2043,2047,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
69,0,4196.922974,4201.025538,4194.358872,4193.846051,4189.743487,4204.102461,4215.897333,4205.128102,4208.717846,4216.410153,4231.281948,4193.333231,4182.05118,4203.07682,795,2044,2046,0,0,2435,834,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
70,0,4208.717846,4203.07682,4207.692205,4199.999897,4198.461436,4202.564,4210.769128,4204.102461,4214.871692,4216.410153,4233.33323,4199.487077,4187.692205,4202.564,645,2043,2048,0,0,2435,876,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
71,0,4219.999897,4202.051179,4205.128102,4198.974256,4198.974256,4203.07682,4208.717846,4202.564,4216.410153,4207.692205,4232.307589,4192.82041,4183.076821,4199.999897,601,2043,2048,0,0,2435,876,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
72,0,4216.922974,4208.205025,4200.512718,4197.435795,4197.948615,4213.33323,4212.82041,4201.025538,4210.256307,4205.640923,4230.769127,4185.640923,4183.076821,4203.07682,96,2042,2048,0,0,2435,876,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
73,0,4202.564,4214.871692,4201.538359,4203.07682,4204.615282,4215.384512,4216.922974,4191.794769,4205.640923,4199.487077,4230.256307,4187.179385,4183.589641,4204.102461,833,2041,2049,0,0,2435,876,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
74,0,4193.333231,4208.205025,4203.07682,4203.589641,4201.538359,4203.07682,4211.794769,4184.102462,4203.589641,4187.179385,4230.769127,4185.640923,4174.871693,4197.435795,855,2042,2048,0,0,2435,876,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
75,0,4204.615282,4200.512718,4201.538359,4199.487077,4188.205026,4197.435795,4204.102461,4189.743487,4202.051179,4189.743487,4232.307589,4184.102462,4174.358872,4197.435795,245,2044,2047,0,0,2435,920,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
76,0,4215.897333,4204.102461,4198.974256,4199.487077,4189.743487,4201.025538,4207.179384,4194.358872,4203.07682,4199.487077,4232.307589,4187.179385,4185.128103,4204.615282,199,2045,2045,0,0,2435,920,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
77,0,4207.179384,4205.128102,4198.974256,4198.974256,4199.487077,4202.564,4210.769128,4193.846051,4210.256307,4198.974256,4231.281948,4185.640923,4191.281949,4203.07682,658,2043,2046,0,0,2435,920,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
78,0,4199.487077,4201.025538,4202.564,4198.461436,4196.922974,4199.487077,4204.102461,4198.974256,4213.846051,4199.487077,4232.820409,4185.640923,4196.922974,4199.487077,855,2043,2044,0,0,2435,920,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
79,0,4205.128102,4202.051179,4204.615282,4199.487077,4190.769128,4197.948615,4196.410154,4202.564,4204.615282,4205.640923,4231.794768,4188.205026,4207.692205,4203.589641,245,2043,2045,0,0,2435,920,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
80,0,4207.179384,4203.589641,4201.025538,4193.846051,4188.205026,4198.974256,4202.051179,4195.897333,4199.487077,4199.487077,4227.692204,4180.512718,4197.948615,4204.102461,199,2041,2046,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
81,0,4195.897333,4202.564,4196.410154,4183.076821,4182.564,4202.051179,4210.769128,4191.281949,4201.025538,4189.230667,4228.717845,4168.717847,4179.487077,4199.999897,658,2042,2047,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
82,0,4187.179385,4202.564,4197.948615,4190.256308,4189.230667,4204.102461,4214.358871,4198.974256,4208.205025,4195.384513,4232.820409,4173.846052,4188.717846,4199.999897,855,2042,2046,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
83,0,4199.487077,4204.615282,4195.897333,4201.538359,4202.051179,4205.640923,4217.948615,4210.769128,4215.897333,4208.717846,4232.307589,4182.564,4207.692205,4202.051179,245,2042,2047,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
84,0,4199.999897,4202.564,4186.153744,4192.30759,4193.333231,4204.615282,4212.307589,4210.769128,4210.256307,4209.743487,4227.692204,4172.30759,4199.999897,4201.025538,199,2042,2046,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
85,0,4174.358872,4197.948615,4182.564,4182.05118,4180.512718,4198.461436,4203.589641,4198.461436,4199.999897,4197.948615,4226.153743,4162.05118,4181.025539,4198.461436,658,2043,2046,0,0,2435,962,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
86,0,4171.281949,4196.922974,4186.153744,4187.179385,4185.640923,4195.897333,4206.153743,4189.230667,4202.564,4187.692205,4230.769127,4164.102462,4179.487077,4197.435795,855,2043,2046,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
87,0,4186.666564,4197.435795,4185.640923,4183.589641,4186.666564,4197.435795,4212.307589,4192.30759,4205.640923,4186.153744,4231.281948,4163.589642,4183.589641,4198.974256,245,2044,2046,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
88,0,4185.640923,4196.922974,4190.256308,4177.948616,4182.564,4198.461436,4210.769128,4198.461436,4201.025538,4191.281949,4221.538358,4163.589642,4185.128103,4198.974256,199,2045,2047,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
89,0,4191.281949,4198.974256,4199.487077,4191.794769,4192.30759,4200.512718,4210.256307,4200.512718,4204.102461,4198.974256,4221.025538,4172.30759,4192.30759,4200.512718,658,2045,2046,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
90,0,4201.538359,4206.666564,4198.974256,4204.615282,4203.07682,4203.07682,4217.948615,4199.487077,4210.769128,4208.205025,4230.769127,4179.999898,4201.025538,4202.564,855,2045,2047,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
91,0,4201.025538,4212.82041,4197.435795,4204.102461,4201.025538,4204.615282,4219.487076,4202.051179,4214.358871,4215.897333,4231.794768,4185.128103,4208.717846,4205.128102,245,2043,2047,0,0,2436,8,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
92,0,4205.640923,4208.717846,4203.07682,4202.051179,4197.948615,4203.589641,4217.435794,4205.640923,4215.384512,4218.461435,4227.692204,4185.128103,4210.769128,4208.205025,199,2044,2049,0,0,2436,49,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
93,0,4204.615282,4201.538359,4198.461436,4201.025538,4198.974256,4202.564,4218.461435,4202.051179,4210.256307,4216.410153,4229.230666,4176.922975,4205.128102,4205.640923,658,2045,2049,0,0,2436,49,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
94,0,4197.435795,4202.051179,4189.230667,4199.487077,4200.512718,4205.640923,4220.512717,4202.051179,4208.717846,4213.846051,4231.794768,4175.384513,4202.051179,4201.025538,855,2045,2049,0,0,2436,49,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
95,0,4207.179384,4208.205025,4194.358872,4201.025538,4199.999897,4214.358871,4221.025538,4208.205025,4214.358871,4214.358871,4231.281948,4181.025539,4207.179384,4204.102461,245,2045,2049,0,0,2436,49,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
96,0,4213.33323,4210.769128,4203.589641,4205.128102,4201.025538,4215.897333,4216.922974,4210.256307,4216.922974,4217.948615,4230.769127,4183.076821,4206.666564,4207.692205,199,2043,2050,0,0,2436,49,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
97,0,4202.564,4207.179384,4201.538359,4203.589641,4199.487077,4205.640923,4214.871692,4205.128102,4216.410153,4218.974256,4230.256307,4183.076821,4201.025538,4205.128102,658,2043,2050,0,0,2436,90,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
98,0,4196.922974,4203.589641,4199.999897,4198.461436,4191.794769,4200.512718,4215.897333,4201.025538,4210.256307,4213.33323,4230.256307,4180.512718,4197.948615,4201.538359,855,2042,2047,0,0,2436,90,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
99,0,4200.512718,4203.07682,4203.07682,4198.974256,4187.692205,4201.025538,4210.769128,4202.564,4208.205025,4212.307589,4230.256307,4178.974257,4197.948615,4204.615282,245,2042,2048,0,0,2436,90,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
100,0,4202.051179,4200.512718,4196.922974,4198.461436,4189.230667,4197.948615,4201.538359,4202.564,4210.256307,4217.435794,4231.281948,4183.076821,4200.512718,4210.256307,199,2041,2050,0,0,2436,90,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
101,0,4201.538359,4197.948615,4190.256308,4191.281949,4189.743487,4196.410154,4206.153743,4196.922974,4207.179384,4210.769128,4233.84605,4183.076821,4201.538359,4208.717846,658,2041,2049,0,0,2436,90,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
102,0,4199.487077,4199.487077,4192.82041,4186.153744,4186.153744,4198.461436,4215.384512,4195.384513,4207.179384,4199.487077,4232.820409,4176.922975,4197.435795,4202.564,855,2041,2046,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
103,0,4196.922974,4198.461436,4194.871692,4188.205026,4184.615282,4197.948615,4214.871692,4195.897333,4211.794769,4204.615282,4232.307589,4176.410154,4194.871692,4200.512718,245,2041,2048,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
104,0,4196.922974,4198.974256,4193.333231,4194.871692,4190.256308,4199.999897,4215.384512,4195.384513,4206.666564,4215.384512,4231.281948,4179.999898,4199.999897,4205.128102,199,2040,2048,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
105,0,4199.487077,4204.102461,4196.922974,4199.487077,4197.948615,4207.179384,4215.384512,4195.384513,4203.589641,4216.410153,4229.743486,4179.999898,4203.589641,4206.666564,658,2041,2048,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
106,0,4202.051179,4203.07682,4201.538359,4198.461436,4198.461436,4211.794769,4217.435794,4201.538359,4215.897333,4219.487076,4232.820409,4180.512718,4208.717846,4204.615282,855,2041,2046,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
107,0,4211.794769,4202.051179,4200.512718,4196.922974,4197.948615,4216.922974,4226.666563,4212.82041,4219.487076,4234.358871,4236.922973,4190.256308,4221.538358,4210.256307,245,2043,2047,0,0,2436,133,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
108,0,4227.179384,4211.281948,4203.07682,4201.538359,4203.07682,4219.999897,4230.256307,4221.538358,4213.33323,4248.205024,4235.897332,4199.487077,4232.307589,4215.897333,199,2042,2047,0,0,2436,175,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
109,0,4224.102461,4218.461435,4204.615282,4207.692205,4205.128102,4217.435794,4220.512717,4217.948615,4215.897333,4243.58964,4234.358871,4195.384513,4222.563999,4209.230666,658,2042,2046,0,0,2436,175,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
110,0,4196.922974,4213.846051,4195.384513,4204.102461,4202.051179,4215.897333,4210.256307,4202.564,4219.487076,4222.051179,4233.33323,4184.615282,4205.128102,4200.512718,855,2043,2046,0,0,2436,175,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
111,0,4180.512718,4206.666564,4189.230667,4196.410154,4199.999897,4216.410153,4208.717846,4189.743487,4210.769128,4203.07682,4228.717845,4178.461436,4199.487077,4203.07682,245,2043,2047,0,0,2436,175,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
112,0,4189.743487,4205.128102,4193.846051,4196.922974,4200.512718,4215.897333,4212.307589,4188.717846,4202.051179,4203.07682,4225.640922,4174.871693,4197.948615,4203.589641,199,2043,2045,0,0,2436,175,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
113,0,4204.102461,4205.640923,4194.871692,4198.974256,4203.07682,4215.384512,4214.871692,4192.82041,4206.153743,4208.717846,4229.743486,4172.30759,4193.846051,4198.461436,658,2043,2045,0,0,2436,218,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
114,0,4202.564,4203.07682,4184.615282,4190.256308,4202.051179,4216.922974,4214.358871,4189.743487,4209.743487,4203.589641,4229.743486,4171.79477,4185.640923,4201.025538,855,2043,2046,0,0,2436,218,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
115,0,4182.05118,4197.435795,4185.640923,4181.025539,4198.974256,4216.410153,4215.897333,4183.589641,4206.666564,4195.897333,4223.58964,4172.30759,4173.333231,4199.999897,245,2043,2046,0,0,2436,218,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
116,0,4172.30759,4200.512718,4198.461436,4187.692205,4198.974256,4215.897333,4217.435794,4187.692205,4210.769128,4201.025538,4226.666563,4177.948616,4173.846052,4197.435795,199,2043,2045,0,0,2436,218,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
117,0,4194.358872,4210.769128,4202.564,4198.974256,4198.974256,4216.410153,4213.846051,4197.435795,4217.435794,4213.33323,4234.358871,4184.615282,4193.333231,4204.615282,658,2043,2045,0,0,2436,218,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
118,0,4216.922974,4212.82041,4202.564,4198.974256,4198.461436,4215.384512,4215.897333,4201.025538,4214.871692,4219.999897,4234.358871,4190.256308,4209.743487,4213.33323,855,2044,2046,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
119,0,4218.974256,4210.769128,4209.230666,4197.435795,4199.487077,4214.871692,4216.922974,4203.589641,4214.358871,4219.999897,4231.281948,4198.461436,4210.256307,4215.384512,245,2043,2045,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
120,0,4219.999897,4213.846051,4213.846051,4203.07682,4198.974256,4215.897333,4213.33323,4204.102461,4216.922974,4218.461435,4233.84605,4204.102461,4209.230666,4213.846051,199,2043,2045,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
121,0,4221.538358,4215.897333,4214.871692,4203.589641,4197.948615,4215.897333,4216.922974,4202.051179,4214.871692,4218.974256,4235.897332,4201.538359,4214.358871,4214.871692,658,2043,2046,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
122,0,4215.897333,4214.871692,4212.82041,4197.948615,4198.974256,4217.435794,4220.512717,4203.589641,4216.410153,4222.051179,4233.84605,4196.410154,4218.974256,4216.410153,855,2043,2044,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
123,0,4215.897333,4216.922974,4209.743487,4199.999897,4199.999897,4216.922974,4216.410153,4202.051179,4215.384512,4219.999897,4233.33323,4194.871692,4216.410153,4215.897333,245,2044,2045,0,0,2436,260,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
124,0,4218.974256,4215.384512,4205.128102,4204.102461,4198.974256,4215.897333,4214.871692,4194.871692,4214.358871,4213.846051,4233.33323,4198.974256,4209.743487,4213.846051,199,2044,2046,0,0,2436,303,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
125,0,4217.948615,4212.307589,4204.102461,4201.538359,4201.025538,4214.871692,4214.358871,4193.846051,4216.410153,4212.82041,4233.84605,4202.051179,4207.692205,4209.743487,658,2042,2045,0,0,2436,303,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
126,0,4216.410153,4214.871692,4205.640923,4202.564,4198.461436,4207.179384,4204.615282,4192.82041,4212.307589,4206.153743,4231.281948,4192.30759,4200.512718,4204.615282,855,2042,2045,0,0,2436,303,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
127,0,4207.179384,4211.281948,4205.128102,4198.461436,4188.205026,4199.999897,4196.410154,4180.512718,4203.589641,4192.82041,4221.538358,4179.487077,4186.153744,4202.051179,245,2043,2045,0,0,2436,303,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
128,0,4185.128103,4201.025538,4199.999897,4187.179385,4186.153744,4201.025538,4197.435795,4175.384513,4200.512718,4189.230667,4215.384512,4176.410154,4179.999898,4200.512718,199,2042,2045,0,0,2436,303,4,4,2,4,4,4,4,4,1,4,2,4,4,2,4,4
0,0,4182.05118,4205.640923,4201.538359,4190.256308,4194.358872,4201.025538,4198.461436,4183.076821,4203.589641,4198.974256,4224.102461,4182.564,4189.743487,4199.487077,349,2044,2045,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
1,0,4209.230666,4218.461435,4212.82041,4203.07682,4198.461436,4198.974256,4197.948615,4188.205026,4212.307589,4211.281948,4232.820409,4192.30759,4204.102461,4206.153743,846,2044,2044,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
2,0,4229.743486,4218.974256,4218.461435,4205.640923,4197.435795,4199.999897,4201.025538,4191.281949,4215.897333,4210.769128,4231.281948,4201.538359,4212.82041,4215.897333,874,2043,2044,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
3,0,4230.256307,4214.871692,4214.871692,4201.538359,4197.435795,4201.538359,4202.564,4192.30759,4210.256307,4202.051179,4231.281948,4206.153743,4214.871692,4217.948615,417,2043,2044,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
4,0,4233.33323,4218.461435,4216.922974,4201.025538,4198.461436,4206.153743,4202.051179,4188.717846,4210.769128,4204.102461,4234.358871,4204.102461,4214.871692,4215.384512,791,2043,2045,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
5,0,4232.820409,4218.974256,4215.897333,4203.07682,4197.948615,4212.82041,4208.205025,4187.179385,4217.435794,4217.435794,4233.84605,4200.512718,4214.871692,4216.922974,792,2043,2045,0,0,2436,346,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
6,0,4210.769128,4213.33323,4205.640923,4196.410154,4190.769128,4212.307589,4213.846051,4188.205026,4214.358871,4218.461435,4234.871691,4195.897333,4206.153743,4216.922974,645,2043,2045,0,0,2436,388,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
7,0,4201.025538,4213.846051,4197.948615,4184.615282,4184.615282,4210.769128,4213.846051,4190.769128,4210.769128,4211.794769,4235.384512,4195.384513,4198.461436,4210.769128,601,2043,2045,0,0,2436,388,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
8,0,4211.794769,4216.410153,4199.487077,4189.230667,4193.846051,4214.358871,4214.871692,4198.974256,4216.922974,4216.922974,4231.794768,4202.051179,4201.025538,4208.205025,105,2043,2045,0,0,2436,388,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
9,0,4209.230666,4214.358871,4201.025538,4198.461436,4202.564,4216.410153,4215.897333,4203.07682,4217.435794,4225.640922,4231.281948,4201.025538,4204.615282,4213.33323,833,2044,2047,0,0,2436,388,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
10,0,4200.512718,4214.358871,4199.487077,4190.769128,4201.025538,4216.410153,4209.230666,4195.897333,4213.846051,4224.102461,4233.33323,4192.30759,4201.538359,4214.871692,860,2042,2046,0,0,2436,388,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
11,0,4201.538359,4215.897333,4199.999897,4183.589641,4199.487077,4216.410153,4202.051179,4187.179385,4216.410153,4210.769128,4231.794768,4188.205026,4198.461436,4210.256307,245,2044,2044,0,0,2436,429,4,4,3,4,4,4,4,4,1,4,2,4,4,2,4,4
12,0,4197.435795,4214.871692,4201.538359,4185.640923,4198.974256,4212.307589,4199.487077,4177.948616,4213.846051,4197.948615,4228.205025,4184.615282,4190.769128,4204.615282,211,2044,2046,0,0,2436,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
13,0,4196.922974,4216.410153,4201.025538,4190.769128,4201.025538,4207.179384,4199.487077,4172.30759,4206.153743,4198.461436,4231.794768,4188.205026,4184.102462,4201.025538,658,2045,2046,0,0,2436,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
14,0,4205.640923,4219.999897,4201.025538,4200.512718,4197.435795,4202.564,4196.410154,4170.769129,4202.051179,4197.435795,4232.307589,4198.974256,4188.205026,4207.179384,860,2044,2046,0,0,2436,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
15,0,4201.025538,4218.974256,4199.999897,4202.051179,4190.769128,4199.999897,4197.948615,4167.692206,4202.051179,4190.769128,4224.102461,4201.025538,4193.333231,4213.33323,245,2043,2046,0,0,2436,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
16,0,4190.769128,4219.487076,4198.974256,4191.281949,4194.871692,4208.717846,4206.666564,4173.846052,4208.205025,4197.948615,4224.102461,4198.974256,4197.435795,4206.153743,0,2043,2047,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
17,0,4195.897333,4219.999897,4198.461436,4185.640923,4200.512718,4218.461435,4209.230666,4185.640923,4215.897333,4210.769128,4231.794768,4200.512718,4195.384513,4201.025538,0,2044,2046,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
18,0,4203.589641,4214.358871,4197.435795,4187.179385,4192.30759,4211.794769,4201.538359,4183.076821,4211.794769,4204.615282,4232.820409,4197.435795,4189.743487,4212.307589,0,2044,2047,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
19,0,4199.487077,4211.794769,4196.922974,4187.179385,4183.589641,4200.512718,4198.461436,4174.358872,4202.564,4194.358872,4228.205025,4193.333231,4190.769128,4216.410153,0,2043,2047,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
20,0,4192.30759,4213.846051,4199.487077,4186.153744,4185.128103,4201.025538,4201.538359,4179.487077,4202.051179,4197.435795,4221.538358,4194.871692,4193.333231,4205.128102,0,2043,2047,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
21,0,4184.102462,4207.692205,4195.384513,4183.076821,4184.102462,4201.538359,4200.512718,4187.179385,4209.743487,4201.538359,4222.051179,4192.30759,4188.205026,4201.538359,0,2042,2047,0,0,2436,472,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
22,0,4182.564,4201.025538,4192.30759,4182.05118,4184.102462,4198.974256,4199.487077,4185.128103,4213.33323,4200.512718,4229.230666,4184.615282,4180.512718,4203.589641,0,2040,2046,0,0,2436,515,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
23,0,4192.82041,4206.153743,4196.410154,4185.128103,4188.205026,4204.102461,4199.999897,4183.076821,4213.33323,4199.487077,4227.179384,4184.102462,4181.538359,4202.564,0,2043,2044,0,0,2436,515,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
24,0,4194.358872,4209.230666,4192.82041,4186.153744,4187.692205,4204.102461,4196.410154,4184.615282,4213.846051,4200.512718,4215.897333,4187.692205,4182.05118,4204.102461,0,2044,2044,0,0,2436,515,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
25,0,4185.640923,4202.564,4188.717846,4182.05118,4181.538359,4190.769128,4189.743487,4179.999898,4211.281948,4200.512718,4216.922974,4186.153744,4179.999898,4206.153743,0,2043,2045,0,0,2436,515,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
26,0,4182.564,4199.999897,4195.897333,4183.076821,4181.538359,4187.179385,4189.230667,4173.333231,4204.102461,4198.461436,4226.666563,4187.179385,4179.999898,4202.564,0,2042,2045,0,0,2436,515,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
27,0,4188.205026,4207.179384,4201.025538,4194.871692,4190.256308,4198.461436,4198.461436,4175.384513,4201.025538,4191.281949,4229.230666,4195.897333,4184.102462,4198.974256,0,2043,2045,0,0,2436,558,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
28,0,4192.82041,4208.717846,4198.974256,4198.461436,4193.333231,4202.051179,4202.564,4178.461436,4203.589641,4189.230667,4230.769127,4203.589641,4188.717846,4203.589641,0,2044,2044,0,0,2436,558,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
29,0,4198.974256,4208.717846,4199.999897,4189.743487,4187.692205,4196.922974,4201.025538,4175.897334,4209.743487,4194.871692,4232.820409,4200.512718,4182.564,4209.230666,0,2043,2045,0,0,2436,558,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
30,0,4207.179384,4212.307589,4203.07682,4191.281949,4186.666564,4199.487077,4202.564,4178.974257,4211.281948,4199.487077,4229.743486,4196.922974,4182.564,4207.692205,0,2042,2046,0,0,2436,558,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
31,0,4205.128102,4208.205025,4208.205025,4202.564,4188.717846,4202.564,4204.102461,4186.153744,4207.179384,4201.538359,4227.179384,4201.025538,4198.461436,4208.205025,0,2043,2047,0,0,2436,558,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
